Name,Type,Master,X,Y
inst_132420,inst,DFFHQNx1_ASAP7_75t_R,146.772,20.736
inst_132421,inst,AOI22xp33_ASAP7_75t_R,146.988,21.006
inst_132422,inst,DFFHQNx1_ASAP7_75t_R,147.096,19.926
inst_132423,inst,DFFHQNx1_ASAP7_75t_R,146.718,17.496
inst_132424,inst,INVxp33_ASAP7_75t_R,146.988,18.846
inst_132425,inst,AOI221xp5_ASAP7_75t_SL,146.88,19.116
inst_132426,inst,AOI22xp33_ASAP7_75t_R,147.42,18.846
inst_132427,inst,OAI221xp5_ASAP7_75t_SL,147.366,19.386
inst_132428,inst,DFFHQNx1_ASAP7_75t_R,146.88,20.466
inst_132429,inst,AOI22xp33_ASAP7_75t_R,147.96,22.086
inst_132434,inst,AOI22xp33_ASAP7_75t_R,147.744,25.596
inst_132435,inst,NOR2xp33_ASAP7_75t_R,147.798,25.326
inst_132436,inst,DFFHQNx1_ASAP7_75t_R,147.744,23.976
inst_132437,inst,DFFHQNx1_ASAP7_75t_R,147.474,24.246
inst_132438,inst,AOI22xp33_ASAP7_75t_R,148.284,24.786
inst_132439,inst,INVxp33_ASAP7_75t_R,147.852,24.786
inst_132440,inst,AOI22xp33_ASAP7_75t_R,147.798,24.516
inst_132441,inst,AOI22xp33_ASAP7_75t_R,148.392,28.296
inst_132442,inst,OAI221xp5_ASAP7_75t_SL,147.798,28.026
inst_132443,inst,AOI22xp33_ASAP7_75t_R,148.23,25.326
inst_132444,inst,AOI221xp5_ASAP7_75t_SL,148.338,24.516
inst_132445,inst,DFFHQNx1_ASAP7_75t_R,148.176,21.276
inst_132446,inst,AOI22xp33_ASAP7_75t_R,147.852,21.006
inst_132447,inst,DFFHQNx1_ASAP7_75t_R,147.69,19.116
inst_132448,inst,DFFHQNx1_ASAP7_75t_R,148.662,20.196
inst_132450,inst,AOI221xp5_ASAP7_75t_SL,149.094,21.006
inst_132451,inst,AOI22xp33_ASAP7_75t_R,148.608,18.846
inst_132452,inst,AOI22xp33_ASAP7_75t_R,148.122,18.846
inst_132453,inst,AOI22xp33_ASAP7_75t_R,148.338,21.816
inst_132454,inst,AOI22xp33_ASAP7_75t_R,148.824,21.816
inst_132455,inst,AOI22xp33_ASAP7_75t_R,149.094,21.546
inst_132456,inst,DFFHQNx1_ASAP7_75t_R,145.422,16.956
inst_132457,inst,DFFHQNx1_ASAP7_75t_R,144.612,17.226
inst_132458,inst,DFFHQNx1_ASAP7_75t_R,143.586,16.686
inst_132459,inst,DFFHQNx1_ASAP7_75t_R,144.288,16.956
inst_132460,inst,DFFHQNx1_ASAP7_75t_R,146.88,14.256
inst_132461,inst,DFFHQNx1_ASAP7_75t_R,144.828,14.796
inst_132462,inst,DFFHQNx1_ASAP7_75t_R,145.368,16.146
inst_132463,inst,INVxp67_ASAP7_75t_R,147.852,17.496
inst_132464,inst,AOI22xp33_ASAP7_75t_R,145.422,16.416
inst_132465,inst,DFFHQNx1_ASAP7_75t_R,145.26,15.876
inst_132466,inst,AOI22xp33_ASAP7_75t_L,146.286,17.226
inst_132467,inst,NOR2xp33_ASAP7_75t_R,145.962,17.226
inst_132468,inst,AOI22xp33_ASAP7_75t_R,144.396,14.796
inst_132471,inst,DFFHQNx1_ASAP7_75t_R,145.908,16.686
inst_132472,inst,AOI221xp5_ASAP7_75t_SL,146.772,17.226
inst_132473,inst,AOI22xp33_ASAP7_75t_R,146.718,16.956
inst_132474,inst,DFFHQNx1_ASAP7_75t_R,145.206,13.986
inst_132477,inst,INVxp33_ASAP7_75t_R,145.044,14.256
inst_132478,inst,AOI22xp33_ASAP7_75t_R,145.368,14.256
inst_132479,inst,DFFHQNx1_ASAP7_75t_R,148.77,15.606
inst_132480,inst,DFFHQNx1_ASAP7_75t_R,148.824,15.876
inst_132481,inst,NAND2xp33_ASAP7_75t_R,149.364,16.146
inst_132482,inst,DFFHQNx1_ASAP7_75t_R,148.446,14.796
inst_132483,inst,AOI221xp5_ASAP7_75t_SL,149.364,14.526
inst_132484,inst,AOI22xp33_ASAP7_75t_R,149.31,14.256
inst_132485,inst,AOI22xp33_ASAP7_75t_R,149.04,16.686
inst_132486,inst,AOI22xp33_ASAP7_75t_R,149.31,16.956
inst_132487,inst,AOI22xp33_ASAP7_75t_R,149.58,16.686
inst_132488,inst,AOI22xp33_ASAP7_75t_R,149.31,15.336
inst_132489,inst,AOI22xp33_ASAP7_75t_R,149.256,15.066
inst_132490,inst,DFFHQNx1_ASAP7_75t_R,149.85,15.606
inst_132491,inst,DFFHQNx1_ASAP7_75t_R,149.904,14.256
inst_132492,inst,AOI22xp33_ASAP7_75t_R,150.066,16.686
inst_132493,inst,DFFHQNx1_ASAP7_75t_R,149.796,15.066
inst_132494,inst,NAND2xp33_ASAP7_75t_R,150.174,15.336
inst_132495,inst,AOI22xp33_ASAP7_75t_R,150.066,27.486
inst_132496,inst,AOI22xp33_ASAP7_75t_R,150.012,24.246
inst_132497,inst,AOI22xp33_ASAP7_75t_R,149.58,23.976
inst_132498,inst,DFFHQNx1_ASAP7_75t_R,150.066,13.446
inst_132499,inst,INVxp33_ASAP7_75t_R,150.336,13.716
inst_132500,inst,DFFHQNx1_ASAP7_75t_R,147.096,16.146
inst_132501,inst,OAI221xp5_ASAP7_75t_SL,147.474,17.226
inst_132502,inst,OAI221xp5_ASAP7_75t_SL,147.312,16.956
inst_132503,inst,OAI22xp33_ASAP7_75t_R,147.312,16.686
inst_132506,inst,DFFHQNx1_ASAP7_75t_R,149.958,15.876
inst_132507,inst,DFFHQNx1_ASAP7_75t_R,148.662,16.416
inst_132508,inst,OAI221xp5_ASAP7_75t_SL,149.85,16.146
inst_132511,inst,DFFHQNx1_ASAP7_75t_R,147.474,16.416
inst_132512,inst,DFFHQNx1_ASAP7_75t_R,147.96,14.526
inst_132513,inst,DFFHQNx1_ASAP7_75t_R,147.69,15.606
inst_132514,inst,INVxp33_ASAP7_75t_R,147.906,15.336
inst_132515,inst,DFFHQNx1_ASAP7_75t_R,147.96,15.066
inst_132516,inst,AOI221xp5_ASAP7_75t_SL,148.392,16.146
inst_132517,inst,AOI22xp33_ASAP7_75t_R,148.338,15.876
inst_132519,inst,OAI221xp5_ASAP7_75t_SL,147.744,14.796
inst_132520,inst,NAND2xp33_ASAP7_75t_R,147.636,14.526
inst_132521,inst,AOI22xp33_ASAP7_75t_R,148.176,17.496
inst_132522,inst,AOI22xp33_ASAP7_75t_R,150.12,34.506
inst_132523,inst,AOI22xp33_ASAP7_75t_R,148.176,17.226
inst_132524,inst,AOI22xp33_ASAP7_75t_R,148.23,16.686
inst_132525,inst,AOI22xp33_ASAP7_75t_R,148.608,16.956
inst_132526,inst,NAND2xp33_ASAP7_75t_R,148.662,16.686
inst_132527,inst,DFFHQNx1_ASAP7_75t_R,143.208,16.956
inst_132528,inst,OAI221xp5_ASAP7_75t_SL,143.694,17.496
inst_132529,inst,DFFHQNx1_ASAP7_75t_R,143.208,15.876
inst_132530,inst,OAI22xp33_ASAP7_75t_R,144.72,16.146
inst_132531,inst,OAI221xp5_ASAP7_75t_SL,144.666,15.876
inst_132532,inst,INVxp33_ASAP7_75t_R,144.45,17.226
inst_132533,inst,AOI22xp33_ASAP7_75t_R,143.37,17.226
inst_132534,inst,DFFHQNx1_ASAP7_75t_R,143.478,16.146
inst_132535,inst,AOI22xp33_ASAP7_75t_R,144.774,17.766
inst_132536,inst,AOI22xp33_ASAP7_75t_R,144.234,17.496
inst_132537,inst,DFFHQNx1_ASAP7_75t_R,144.288,18.306
inst_132538,inst,DFFHQNx1_ASAP7_75t_R,143.64,15.606
inst_132539,inst,INVxp33_ASAP7_75t_R,144.288,15.876
inst_132540,inst,INVxp33_ASAP7_75t_R,144.666,17.496
inst_132541,inst,DFFHQNx1_ASAP7_75t_R,143.208,17.766
inst_132542,inst,AOI22xp33_ASAP7_75t_R,143.046,16.686
inst_132543,inst,AOI22xp33_ASAP7_75t_R,143.208,17.496
inst_132545,inst,AOI22xp33_ASAP7_75t_R,144.288,17.766
inst_132546,inst,AOI22xp33_ASAP7_75t_R,148.392,21.006
inst_132547,inst,AOI221xp5_ASAP7_75t_SL,148.176,20.736
inst_132548,inst,AOI22xp33_ASAP7_75t_R,148.122,20.466
inst_132549,inst,DFFHQNx1_ASAP7_75t_R,146.88,13.716
inst_132550,inst,DFFHQNx1_ASAP7_75t_R,147.042,15.876
inst_132551,inst,AOI22xp33_ASAP7_75t_R,146.934,15.336
inst_132552,inst,AOI22xp33_ASAP7_75t_R,147.42,15.066
inst_132553,inst,AOI22xp33_ASAP7_75t_R,147.42,15.336
inst_132554,inst,DFFHQNx1_ASAP7_75t_R,146.07,13.446
inst_132555,inst,DFFHQNx1_ASAP7_75t_R,146.34,15.606
inst_132558,inst,AOI22xp33_ASAP7_75t_R,147.204,14.796
inst_132559,inst,DFFHQNx1_ASAP7_75t_R,146.124,15.066
inst_132560,inst,AOI22xp33_ASAP7_75t_R,146.934,14.526
inst_132561,inst,AOI22xp33_ASAP7_75t_R,145.476,31.266
inst_132562,inst,OAI22xp33_ASAP7_75t_R,146.124,31.266
inst_132563,inst,INVxp33_ASAP7_75t_R,146.448,17.496
inst_132564,inst,DFFHQNx1_ASAP7_75t_R,146.016,12.906
inst_132567,inst,INVxp33_ASAP7_75t_R,146.934,13.986
inst_132568,inst,DFFHQNx1_ASAP7_75t_R,150.012,13.176
inst_132569,inst,DFFHQNx1_ASAP7_75t_R,147.906,12.366
inst_132570,inst,DFFHQNx1_ASAP7_75t_R,148.554,13.986
inst_132571,inst,AOI22xp33_ASAP7_75t_R,148.878,13.716
inst_132572,inst,AOI22xp33_ASAP7_75t_R,148.446,13.716
inst_132573,inst,AOI22xp33_ASAP7_75t_R,148.662,14.256
inst_132574,inst,AOI22xp33_ASAP7_75t_R,148.824,13.176
inst_132575,inst,OAI221xp5_ASAP7_75t_SL,148.716,12.906
inst_132576,inst,DFFHQNx1_ASAP7_75t_R,147.42,12.636
inst_132577,inst,OAI221xp5_ASAP7_75t_SL,148.392,13.446
inst_132578,inst,DFFHQNx1_ASAP7_75t_R,147.204,12.906
inst_132579,inst,AOI22xp33_ASAP7_75t_R,147.798,13.986
inst_132580,inst,AOI221xp5_ASAP7_75t_SL,147.798,13.446
inst_132581,inst,OAI22xp33_ASAP7_75t_R,149.256,22.896
inst_132582,inst,AOI221xp5_ASAP7_75t_SL,148.716,15.336
inst_132583,inst,INVxp33_ASAP7_75t_R,148.122,13.716
inst_132584,inst,DFFHQNx1_ASAP7_75t_R,149.04,12.096
inst_132585,inst,AOI22xp33_ASAP7_75t_R,149.85,12.906
inst_132586,inst,AOI22xp33_ASAP7_75t_R,149.904,12.636
inst_132587,inst,DFFHQNx1_ASAP7_75t_R,148.986,11.826
inst_132588,inst,NOR5xp2_ASAP7_75t_SL,149.31,13.176
inst_132589,inst,AOI22xp33_ASAP7_75t_R,148.176,14.256
inst_132590,inst,DFFHQNx1_ASAP7_75t_R,148.662,12.636
inst_132591,inst,AOI22xp33_ASAP7_75t_R,148.23,13.176
inst_132592,inst,INVxp33_ASAP7_75t_R,149.85,13.716
inst_132593,inst,NAND2xp33_ASAP7_75t_L,149.418,13.716
inst_132594,inst,AOI221xp5_ASAP7_75t_SL,149.364,13.446
inst_132595,inst,AOI22xp33_ASAP7_75t_R,146.61,13.176
inst_132596,inst,NAND5xp2_ASAP7_75t_SL,147.312,13.176
inst_132597,inst,DFFHQNx1_ASAP7_75t_R,146.286,16.416
inst_132598,inst,AOI221xp5_ASAP7_75t_SL,146.556,15.876
inst_132599,inst,DFFHQNx1_ASAP7_75t_R,145.908,14.796
inst_132600,inst,AOI221xp5_ASAP7_75t_SL,145.854,14.526
inst_132601,inst,DFFHQNx1_ASAP7_75t_R,145.152,15.606
inst_132602,inst,AOI22xp33_ASAP7_75t_R,146.016,15.336
inst_132603,inst,AOI22xp33_ASAP7_75t_R,145.53,15.336
inst_132604,inst,DFFHQNx1_ASAP7_75t_R,145.206,13.716
inst_132605,inst,OAI221xp5_ASAP7_75t_SL,144.72,15.336
inst_132608,inst,AOI22xp33_ASAP7_75t_L,146.448,14.526
inst_132609,inst,AOI221xp5_ASAP7_75t_SL,146.34,13.716
inst_132610,inst,AOI22xp33_ASAP7_75t_R,146.394,13.986
inst_132611,inst,DFFHQNx1_ASAP7_75t_R,144.558,12.366
inst_132612,inst,DFFHQNx1_ASAP7_75t_R,143.208,15.336
inst_132613,inst,DFFHQNx1_ASAP7_75t_R,142.722,14.256
inst_132614,inst,OAI221xp5_ASAP7_75t_SL,143.91,15.066
inst_132615,inst,AOI22xp33_ASAP7_75t_R,143.856,14.526
inst_132616,inst,DFFHQNx1_ASAP7_75t_R,143.208,12.636
inst_132617,inst,DFFHQNx1_ASAP7_75t_R,144.558,12.636
inst_132618,inst,AOI221xp5_ASAP7_75t_SL,144.342,13.986
inst_132619,inst,AOI22xp33_ASAP7_75t_R,144.342,13.446
inst_132620,inst,AOI22xp33_ASAP7_75t_R,144.396,13.176
inst_132621,inst,DFFHQNx1_ASAP7_75t_R,142.56,14.526
inst_132622,inst,AOI221xp5_ASAP7_75t_SL,143.802,13.716
inst_132623,inst,AOI22xp33_ASAP7_75t_R,142.776,16.146
inst_132624,inst,AOI22xp33_ASAP7_75t_R,142.668,15.876
inst_132625,inst,AOI22xp33_ASAP7_75t_R,143.046,15.606
inst_132626,inst,DFFHQNx1_ASAP7_75t_R,143.046,13.176
inst_132627,inst,INVxp33_ASAP7_75t_R,143.1,12.906
inst_132628,inst,OAI221xp5_ASAP7_75t_SL,143.964,14.256
inst_132629,inst,DFFHQNx1_ASAP7_75t_R,142.938,13.446
inst_132630,inst,AOI22xp33_ASAP7_75t_R,143.37,13.986
inst_132631,inst,AOI22xp33_ASAP7_75t_L,145.152,15.066
inst_132632,inst,INVxp33_ASAP7_75t_R,145.26,14.526
inst_132633,inst,AOI22xp33_ASAP7_75t_R,144.774,14.526
inst_132634,inst,AOI22xp33_ASAP7_75t_R,144.558,15.066
inst_132635,inst,AOI22xp33_ASAP7_75t_R,144.612,14.256
inst_132636,inst,DFFHQNx1_ASAP7_75t_R,144.774,12.906
inst_132637,inst,AOI221xp5_ASAP7_75t_SL,144.99,13.176
inst_132638,inst,AOI22xp33_ASAP7_75t_R,145.098,15.336
inst_132639,inst,OAI22xp33_ASAP7_75t_R,144.882,13.716
inst_132640,inst,INVxp33_ASAP7_75t_R,144.828,13.446
inst_132641,inst,DFFHQNx1_ASAP7_75t_R,142.56,15.066
inst_132642,inst,AOI22xp33_ASAP7_75t_R,144.288,14.526
inst_132643,inst,DFFHQNx1_ASAP7_75t_R,144.99,23.166
inst_132644,inst,DFFHQNx1_ASAP7_75t_R,147.042,22.356
inst_132645,inst,DFFHQNx1_ASAP7_75t_R,145.53,22.896
inst_132646,inst,AOI22xp33_ASAP7_75t_R,146.016,23.436
inst_132647,inst,DFFHQNx1_ASAP7_75t_R,144.018,22.086
inst_132648,inst,INVxp33_ASAP7_75t_R,144.936,21.816
inst_132649,inst,AOI22xp33_ASAP7_75t_R,146.61,21.816
inst_132650,inst,NAND2xp33_ASAP7_75t_R,144.666,21.816
inst_132651,inst,INVxp33_ASAP7_75t_R,146.772,21.006
inst_132652,inst,DFFHQNx1_ASAP7_75t_R,146.232,21.546
inst_132653,inst,DFFHQNx1_ASAP7_75t_R,144.774,22.356
inst_132654,inst,AOI22xp33_ASAP7_75t_R,146.124,21.816
inst_132655,inst,INVxp33_ASAP7_75t_R,147.474,21.006
inst_132656,inst,AOI22xp33_ASAP7_75t_R,147.15,22.086
inst_132657,inst,AOI22xp33_ASAP7_75t_R,147.15,21.816
inst_132659,inst,AOI22xp33_ASAP7_75t_R,147.636,21.816
inst_132660,inst,DFFHQNx1_ASAP7_75t_R,144.99,21.546
inst_132661,inst,DFFHQNx1_ASAP7_75t_R,145.476,22.626
inst_132662,inst,OAI22xp33_ASAP7_75t_R,146.556,22.086
inst_132663,inst,AOI22xp33_ASAP7_75t_R,146.232,22.356
inst_132664,inst,DFFHQNx1_ASAP7_75t_R,146.61,23.166
inst_132665,inst,OAI221xp5_ASAP7_75t_SL,146.988,23.436
inst_132666,inst,AOI22xp33_ASAP7_75t_R,146.718,22.896
inst_132667,inst,OAI221xp5_ASAP7_75t_SL,146.664,22.356
inst_132668,inst,AOI22xp33_ASAP7_75t_R,147.204,22.896
inst_132669,inst,DFFHQNx1_ASAP7_75t_R,146.286,23.976
inst_132670,inst,AOI22xp33_ASAP7_75t_R,146.502,23.436
inst_132671,inst,NOR2xp33_ASAP7_75t_R,146.61,23.706
inst_132672,inst,AOI22xp33_ASAP7_75t_R,149.04,24.246
inst_132673,inst,AOI22xp33_ASAP7_75t_R,149.202,24.516
inst_132674,inst,AOI22xp33_ASAP7_75t_R,149.094,23.976
inst_132675,inst,DFFHQNx1_ASAP7_75t_R,145.044,21.276
inst_132676,inst,INVxp33_ASAP7_75t_R,145.908,22.356
inst_132677,inst,AOI22xp33_ASAP7_75t_R,146.016,22.086
inst_132678,inst,AOI22xp33_ASAP7_75t_R,145.53,21.816
inst_132679,inst,OAI22xp33_ASAP7_75t_R,145.476,22.086
inst_132680,inst,NAND2xp33_ASAP7_75t_R,144.936,17.496
inst_132681,inst,INVxp33_ASAP7_75t_R,145.692,17.226
inst_132682,inst,AOI22xp33_ASAP7_75t_R,148.824,19.926
inst_132683,inst,DFFHQNx1_ASAP7_75t_R,147.582,19.656
inst_132684,inst,AOI22xp33_ASAP7_75t_R,148.338,19.926
inst_132685,inst,DFFHQNx1_ASAP7_75t_R,149.31,19.926
inst_132686,inst,OAI22xp33_ASAP7_75t_R,153.09,18.846
inst_132687,inst,AOI22xp33_ASAP7_75t_R,149.904,19.656
inst_132688,inst,AOI22xp33_ASAP7_75t_R,149.85,20.196
inst_132689,inst,AOI22xp33_ASAP7_75t_R,148.932,19.656
inst_132690,inst,AOI22xp33_ASAP7_75t_R,149.364,19.656
inst_132691,inst,DFFHQNx1_ASAP7_75t_R,142.776,28.836
inst_132692,inst,DFFHQNx1_ASAP7_75t_R,144.936,25.056
inst_132694,inst,OAI221xp5_ASAP7_75t_SL,143.262,26.136
inst_132695,inst,DFFHQNx1_ASAP7_75t_R,143.748,28.296
inst_132696,inst,DFFHQNx1_ASAP7_75t_R,143.694,26.406
inst_132697,inst,AOI22xp33_ASAP7_75t_R,144.018,25.866
inst_132698,inst,AOI22xp33_ASAP7_75t_R,144.126,26.136
inst_132699,inst,DFFHQNx1_ASAP7_75t_R,143.748,28.026
inst_132700,inst,AOI22xp33_ASAP7_75t_R,143.478,25.866
inst_132701,inst,INVxp33_ASAP7_75t_R,144.18,27.216
inst_132703,inst,AOI22xp33_ASAP7_75t_R,144.072,25.326
inst_132704,inst,AOI22xp33_ASAP7_75t_R,144.18,25.596
inst_132705,inst,DFFHQNx1_ASAP7_75t_R,142.236,29.646
inst_132706,inst,DFFHQNx1_ASAP7_75t_R,143.802,29.376
inst_132707,inst,INVxp33_ASAP7_75t_R,144.342,29.106
inst_132708,inst,AOI22xp33_ASAP7_75t_R,143.154,28.296
inst_132711,inst,DFFHQNx1_ASAP7_75t_R,143.478,29.646
inst_132712,inst,OAI22xp33_ASAP7_75t_R,143.748,29.106
inst_132713,inst,AOI22xp33_ASAP7_75t_R,144.396,25.866
inst_132714,inst,AOI22xp33_ASAP7_75t_R,144.558,27.216
inst_132715,inst,AOI221xp5_ASAP7_75t_SL,144.504,27.486
inst_132716,inst,DFFHQNx1_ASAP7_75t_R,142.776,27.756
inst_132717,inst,DFFHQNx1_ASAP7_75t_R,144.774,26.676
inst_132718,inst,DFFHQNx1_ASAP7_75t_R,145.854,26.406
inst_132719,inst,DFFHQNx1_ASAP7_75t_R,144.828,26.946
inst_132721,inst,AOI22xp33_ASAP7_75t_R,144.288,27.756
inst_132722,inst,DFFHQNx1_ASAP7_75t_R,144.936,28.026
inst_132723,inst,AOI22xp33_ASAP7_75t_R,144.882,27.756
inst_132724,inst,AOI22xp33_ASAP7_75t_R,145.692,27.486
inst_132725,inst,AOI22xp33_ASAP7_75t_R,145.908,27.216
inst_132726,inst,OAI22xp33_ASAP7_75t_R,146.178,26.946
inst_132727,inst,AOI22xp33_ASAP7_75t_R,145.098,26.406
inst_132729,inst,AOI22xp33_ASAP7_75t_R,145.044,27.216
inst_132730,inst,AOI22xp33_ASAP7_75t_R,145.206,27.486
inst_132731,inst,DFFHQNx1_ASAP7_75t_R,142.506,26.676
inst_132732,inst,INVxp33_ASAP7_75t_R,144.342,26.946
inst_132733,inst,DFFHQNx1_ASAP7_75t_R,141.21,26.946
inst_132734,inst,DFFHQNx1_ASAP7_75t_R,141.858,25.866
inst_132735,inst,DFFHQNx1_ASAP7_75t_R,141.858,25.056
inst_132736,inst,DFFHQNx1_ASAP7_75t_R,141.696,26.406
inst_132737,inst,INVxp33_ASAP7_75t_R,143.316,25.326
inst_132738,inst,AOI22xp33_ASAP7_75t_R,142.722,25.596
inst_132739,inst,AOI22xp33_ASAP7_75t_R,142.614,26.136
inst_132740,inst,INVxp33_ASAP7_75t_R,142.992,25.326
inst_132741,inst,INVxp33_ASAP7_75t_R,143.802,26.136
inst_132742,inst,AOI22xp33_ASAP7_75t_R,143.208,25.596
inst_132743,inst,INVxp33_ASAP7_75t_R,143.1,25.866
inst_132744,inst,DFFHQNx1_ASAP7_75t_R,141.048,26.136
inst_132746,inst,AOI22xp33_ASAP7_75t_R,141.804,25.326
inst_132747,inst,AOI22xp33_ASAP7_75t_R,142.182,25.596
inst_132748,inst,AOI22xp33_ASAP7_75t_R,142.506,25.326
inst_132749,inst,AOI22xp33_ASAP7_75t_R,141.48,28.026
inst_132750,inst,INVxp33_ASAP7_75t_R,141.642,27.216
inst_132751,inst,AOI22xp33_ASAP7_75t_R,141.696,28.296
inst_132752,inst,DFFHQNx1_ASAP7_75t_R,141.156,27.486
inst_132753,inst,ASYNC_DFFHx1_ASAP7_75t_SL,141.966,29.106
inst_132754,inst,DFFHQNx1_ASAP7_75t_R,141.534,27.756
inst_132755,inst,DFFHQNx1_ASAP7_75t_R,142.83,27.486
inst_132756,inst,INVxp33_ASAP7_75t_R,144.018,27.486
inst_132757,inst,AOI22xp33_ASAP7_75t_R,143.532,27.216
inst_132758,inst,OAI221xp5_ASAP7_75t_SL,143.64,26.946
inst_132759,inst,DFFHQNx1_ASAP7_75t_R,142.128,28.026
inst_132760,inst,AOI22xp33_ASAP7_75t_R,142.344,27.486
inst_132762,inst,AOI221xp5_ASAP7_75t_SL,142.506,28.566
inst_132763,inst,INVxp33_ASAP7_75t_R,142.236,28.296
inst_132764,inst,AOI221xp5_ASAP7_75t_SL,141.966,26.676
inst_132765,inst,AOI22xp33_ASAP7_75t_R,141.372,26.676
inst_132766,inst,INVxp33_ASAP7_75t_R,141.966,27.216
inst_132767,inst,DFFHQNx1_ASAP7_75t_R,146.124,25.056
inst_132768,inst,DFFHQNx1_ASAP7_75t_R,146.124,25.326
inst_132769,inst,DFFHQNx1_ASAP7_75t_R,143.64,26.676
inst_132770,inst,DFFHQNx1_ASAP7_75t_R,146.016,24.516
inst_132771,inst,DFFHQNx1_ASAP7_75t_R,144.666,24.516
inst_132772,inst,DFFHQNx1_ASAP7_75t_R,144.99,25.326
inst_132773,inst,INVxp33_ASAP7_75t_R,145.53,25.596
inst_132774,inst,AOI22xp33_ASAP7_75t_R,145.098,25.596
inst_132775,inst,AOI22xp33_ASAP7_75t_L,146.934,24.246
inst_132776,inst,AOI22xp33_ASAP7_75t_R,147.258,24.516
inst_132777,inst,INVxp33_ASAP7_75t_R,146.448,24.246
inst_132778,inst,OAI221xp5_ASAP7_75t_SL,146.394,24.786
inst_132779,inst,INVxp33_ASAP7_75t_R,144.774,26.136
inst_132780,inst,AOI22xp33_ASAP7_75t_R,144.612,25.596
inst_132782,inst,DFFHQNx1_ASAP7_75t_R,142.398,26.946
inst_132783,inst,AOI22xp33_ASAP7_75t_R,142.83,27.216
inst_132785,inst,OAI221xp5_ASAP7_75t_SL,144.342,25.056
inst_132786,inst,INVxp33_ASAP7_75t_R,145.908,24.786
inst_132787,inst,DFFHQNx1_ASAP7_75t_R,146.07,28.296
inst_132788,inst,DFFHQNx1_ASAP7_75t_R,146.016,28.566
inst_132789,inst,DFFHQNx1_ASAP7_75t_R,146.502,28.026
inst_132790,inst,DFFHQNx1_ASAP7_75t_R,146.772,25.866
inst_132791,inst,DFFHQNx1_ASAP7_75t_R,146.772,26.136
inst_132792,inst,OAI221xp5_ASAP7_75t_SL,146.988,26.676
inst_132793,inst,AOI22xp33_ASAP7_75t_R,147.204,26.406
inst_132794,inst,OAI22xp33_ASAP7_75t_R,146.448,27.216
inst_132795,inst,INVxp33_ASAP7_75t_R,147.042,27.756
inst_132796,inst,AOI221xp5_ASAP7_75t_SL,146.988,27.486
inst_132797,inst,DFFHQNx1_ASAP7_75t_R,146.448,25.596
inst_132799,inst,OAI221xp5_ASAP7_75t_SL,146.772,26.946
inst_132802,inst,DFFHQNx1_ASAP7_75t_R,145.584,26.136
inst_132803,inst,AOI22xp33_ASAP7_75t_R,146.232,27.756
inst_132804,inst,AOI22xp33_ASAP7_75t_R,146.232,27.486
inst_132805,inst,AOI22xp33_ASAP7_75t_R,147.258,23.706
inst_132806,inst,AOI22xp33_ASAP7_75t_R,147.744,23.706
inst_132807,inst,DFFHQNx1_ASAP7_75t_R,144.882,28.296
inst_132808,inst,AOI22xp33_ASAP7_75t_R,145.422,29.106
inst_132809,inst,AOI22xp33_ASAP7_75t_R,145.422,28.836
inst_132810,inst,DFFHQNx1_ASAP7_75t_R,140.994,36.936
inst_132811,inst,DFFHQNx1_ASAP7_75t_R,143.802,28.566
inst_132812,inst,AOI221xp5_ASAP7_75t_SL,144.882,29.106
inst_132813,inst,OAI22xp33_ASAP7_75t_R,144.936,28.836
inst_132814,inst,NAND2xp33_ASAP7_75t_R,144.558,28.836
inst_132815,inst,AOI22xp33_ASAP7_75t_R,140.292,43.416
inst_132816,inst,AOI22xp33_ASAP7_75t_R,139.86,43.956
inst_132817,inst,OAI22xp33_ASAP7_75t_R,139.86,43.686
inst_132818,inst,AOI22xp33_ASAP7_75t_R,144.018,29.916
inst_132819,inst,INVxp33_ASAP7_75t_R,144.774,29.646
inst_132820,inst,DFFHQNx1_ASAP7_75t_R,144.99,25.866
inst_132821,inst,AOI22xp33_ASAP7_75t_R,146.286,25.866
inst_132822,inst,AOI22xp33_ASAP7_75t_R,145.206,29.376
inst_132823,inst,AOI22xp33_ASAP7_75t_R,145.584,29.646
inst_132824,inst,AOI22xp33_ASAP7_75t_R,145.746,29.376
inst_132825,inst,DFFHQNx1_ASAP7_75t_R,144.666,23.436
inst_132826,inst,DFFHQNx1_ASAP7_75t_R,143.802,22.896
inst_132827,inst,DFFHQNx1_ASAP7_75t_R,142.398,22.626
inst_132828,inst,AOI221xp5_ASAP7_75t_SL,143.316,22.896
inst_132829,inst,AOI221xp5_ASAP7_75t_SL,142.884,23.166
inst_132830,inst,INVxp33_ASAP7_75t_R,142.83,22.896
inst_132831,inst,DFFHQNx1_ASAP7_75t_R,143.532,22.356
inst_132832,inst,OAI221xp5_ASAP7_75t_SL,143.478,23.436
inst_132833,inst,INVx1_ASAP7_75t_R,139.32,35.046
inst_132834,inst,AOI22xp33_ASAP7_75t_R,145.044,22.896
inst_132835,inst,AOI22xp33_ASAP7_75t_R,144.882,22.626
inst_132836,inst,DFFHQNx1_ASAP7_75t_R,143.856,23.166
inst_132837,inst,DFFHQNx1_ASAP7_75t_R,144.72,23.976
inst_132838,inst,AOI22xp33_ASAP7_75t_R,144.396,23.706
inst_132839,inst,AOI22xp33_ASAP7_75t_L,145.044,24.246
